,Company,Location,Date,Job_Title,Subspecialty,Years_Experience,Total_Comp
1020,Microsoft,"Seattle, W",| 4/5/20,62,Security,,"$167,000"
1021,WeWork,"San Francisco, C",| 4/5/20,Director,DevOps,,"$330,000"
1022,Microsoft,"Seattle, W",| 4/5/20,64,Strategy,,"$251,000"
1023,Amazon,"Seattle, W",| 4/5/20,L6,Web Development (Front-End),,"$250,000"
1024,Amazon,"Seattle, W",| 4/5/20,L6,Full Stack,,"$194,000"
1025,Amazon,"Boston, M",| 4/5/20,L6,ML / AI,,"$255,000"
1026,Amazon,"Seattle, W",| 4/3/20,L5,Security,,"$240,000"
1027,Google,"Mountain View, C",| 4/3/20,L6,Mobile (iOS + Android),,"$430,000"
1028,Amazon,"Bangalore, KA, Indi",| 4/3/20,L6,Web Development (Front-End),,"$65,000"
1029,Ericsson,"Seattle, W",| 4/3/20,L8,Sales,,"$202,000"
1030,Microsoft,"Redmond, W",| 4/1/20,59,Mixed Reality,,"$217,000"
1031,Walmart,"New York, N",| 4/1/20,VP,Distributed Systems (Back-End),,"$655,000"
1032,Amazon,"Seattle, W",| 4/1/20,L6,Marketplace,,"$240,000"
1033,Facebook,"Seattle, WA", 3/31/20,L5 Product Manager,Web Development (Front-End),,"$260,000"
1034,Amazon,"Seattle, WA", 3/31/20,L7,Principal Product Manager,,"$350,000"
1035,Expedia,"Seattle, WA", 3/31/20,L,Mobile (iOS + Android),,"$145,000"
1036,Apple,"Cupertino, CA", 3/31/20,ICT4,iOS,,"$223,000"
1037,Zillow,"San Francisco, CA", 3/31/20,Director,product management,,"$360,000"
1038,Salesforce,"Iowa City, IA", 3/31/20,Associate Member of Technical Staff,Web Development (Front-End),,"$65,000"
1039,Amazon,"Palo Alto, CA", 3/31/20,L7,Product,,"$450,000"
1040,Adobe,"Austin, TX", 3/31/20,40,ML / AI,,"$175,000"
1041,Microsoft,"Redmond, WA", 3/31/20,65,Product,,"$320,000"
1042,Intuit,"Mountain View, CA", 3/30/20,PM 2,Growth,,"$257,000"
1043,Redfin,"San Francisco, CA", 3/30/20,Senior,PM,,"$270,000"
1044,Snap,"Santa Monica, CA", 3/29/20,L6,Monetization,,"$1,100,000"
1045,Microsoft,"Redmond, WA", 3/29/20,59,Mixed Reality,,"$177,000"
1046,Apple,"Cupertino, CA", 3/29/20,ICT6,services,,"$740,000"
1047,Walmart Labs,"San Bruno, CA", 3/27/20,X3,eCommerce,,"$120,000"
1048,Amazon,"Seattle, WA", 3/27/20,L6,Android,,"$200,000"
1049,Facebook,"New York, NY", 3/27/20,L3,E-commerce,,"$166,000"
1050,Amazon,"Seattle, WA", 3/27/20,L6,Networking,,"$205,000"
1051,Google,"Mountain View, CA", 3/26/20,L5,Full Stack,,"$238,000"
1052,Blue Origin,"Seattle, WA", 3/26/20,L3,Full Stack,,"$108,000"
1053,Athenahealth,"Boston, MA", 3/26/20,Associate,Networking,,"$68,000"
1054,Amazon,"Seattle, WA", 3/26/20,L6,PM,,"$227,000"
1055,Visa,"Foster City, CA", 3/26/20,Senior Manager,API Development (Back-End),,"$188,000"
1056,Goldman Sachs,"New York, NY", 3/25/20,Associate,Product,,"$190,000"
1057,Amazon,"Seattle, WA", 3/24/20,Senior Product Manager,ML / AI,,"$206,000"
1058,Amazon,"Seattle, WA", 3/23/20,L7,enterprise,,"$350,000"
1059,Amazon,"Seattle, WA", 3/22/20,6,Product,,"$175,000"
1060,Yahoo,"Sunnyvale, CA", 3/22/20,M2,Full Stack,,"$499,000"
1061,IBM,"New York, NY", 3/21/20,Associate Offering Manager,Research,,"$116,000"
1062,Samsung,"San Jose, CA", 3/20/20,Director,NA,,"$330,000"
1063,Box,"Redwood City, CA", 3/20/20,Senior Director,Full Stack,,"$750,000"
1064,Cisco,"San Jose, CA", 3/19/20,Director product,Full Stack,,"$300,000"
1065,Amazon,"Seattle, WA", 3/19/20,L6,Product Management,,"$335,000"
1066,Microsoft,"Redmond, WA", 3/19/20,59,Cloud,,"$155,000"
1067,Amazon,"Herndon, VA", 3/19/20,L5,Networking,,"$179,000"
1068,Spotify,"New York, NY", 3/19/20,Senior PM,ML / AI,,"$225,000"
1069,Microsoft,"San Francisco, CA", 3/15/20,63,Web Development (Front-End),,"$220,000"
1070,Microsoft,"Redmond, WA", 3/15/20,65,Database,,"$357,000"
1071,Amazon,"Seattle, WA", 3/14/20,IC7,Product Management,,"$300,000"
1072,Microsoft,"Redmond, WA", 3/14/20,63,Advertising,,"$238,000"
1073,Dish Network,"Denver, CO", 3/13/20,Senior,Mobile (iOS + Android),,"$140,000"
1074,Uber,"San Francisco, CA", 3/13/20,L5B,iOS,,"$535,000"
1075,Google,"Mountain View, CA", 3/13/20,L6,ML / AI,,"$380,000"
1076,Facebook,"San Francisco, CA", 3/13/20,L5 Product Manager,Web Development (Front-End),,"$373,000"
1077,Expedia,"Seattle, WA", 3/13/20,M,Distributed Systems (Back-End),,"$224,000"
1078,Intuit,"Mountain View, CA", 3/12/20,VP,Product,,"$1,080,000"
1079,Tenable,"New York, NY", 3/12/20,Senior,ML / AI,,"$255,000"
1080,Amazon,"Arlington, VA", 3/12/20,L5,Web Development (Front-End),,"$189,000"
1081,Amazon,"Seattle, WA", 3/11/20,L7,ML / AI,,"$320,000"
1082,Amazon,"Seattle, WA", 3/11/20,L7,Analytics,,"$260,000"
1083,Intuit,"San Diego, CA", 3/11/20,Senior PM,Distributed Systems (Back-End),,"$209,000"
1084,Samsung,"Mountain View, CA", 3/10/20,L5,ML / AI,,"$162,000"
1085,Capital One,"New York, NY", 3/10/20,Manager,iOS,,"$155,000"
1086,Google,"Cambridge, MA", 3/10/20,L6,Android,,"$342,000"
1087,Microsoft,"Seattle, WA", 3/10/20,63,ads,,"$236,000"
1088,Microsoft,"Redmond, W",| 3/9/20,59,Program management,,"$204,000"
1089,Google,"Mountain View, C",| 3/9/20,L7,ML / AI,,"$402,000"
1090,WeWork,"New York, N",| 3/9/20,Product Manager,Full Stack,,"$170,000"
1091,Dell,"Austin, T",| 3/9/20,I8,Security,,"$150,000"
1092,Google,"Zurich, ZH, Switzerlan",| 3/9/20,L5,ML / AI,,"$266,000"
1093,Wayfair,"Boston, M",| 3/9/20,L5,Full Stack,,"$255,000"
1094,Amazon,"Sunnyvale, C",| 3/8/20,L7,Advertising,,"$500,000"
1095,Uber,"New York, N",| 3/8/20,Product Manager II,Full Stack,,"$300,000"
1096,ServiceNow,"Santa Clara, C",| 3/8/20,IC1,Mobile (iOS + Android),,"$116,000"
1097,eBay,"San Jose, C",| 3/8/20,27,Distributed Systems (Back-End),,"$372,000"
1098,Capital One,"Washington, D",| 3/8/20,Senior Manager,Mobile (iOS + Android),,"$210,000"
1099,Google,"Sunnyvale, C",| 3/7/20,L5,Full Stack,,"$290,000"
1100,Amazon,"Seattle, W",| 3/7/20,L6,Marketing,,"$210,000"
1101,Oracle,"Redwood City, C",| 3/7/20,IC-5,Cloud infrastructure,,"$300,000"
1102,Amazon,"Seattle, W",| 3/7/20,L6,Devices,,"$260,000"
1103,Walmart,"Bentonville, A",| 3/6/20,Senior,Full Stack,,"$130,000"
1104,Salesforce,"Dallas, T",| 3/6/20,MTS,ML / AI,,"$175,000"
1105,Amazon,"Seattle, W",| 3/6/20,L5,PM,,"$132,000"
1106,Spotify,"New York, N",| 3/6/20,Senior,Product,,"$196,000"
1107,Amazon,"Palo Alto, C",| 3/6/20,L5,amazon,,"$210,000"
1108,IBM,"San Jose, C",| 3/5/20,7,ML / AI,,"$126,000"
1109,Groupon,"Seattle, W",| 3/5/20,Senior,Consumer,,"$145,000"
1110,Uber,"Amsterdam, NH, Netherland",| 3/5/20,Senior Product Manager,Product,,"$200,000"
1111,Adobe,"San Francisco, C",| 3/5/20,Senior Software Engineer (4),Strategy,,"$170,000"
1112,Oracle,"Utrecht, UT, Netherland",| 3/5/20,IC-3,Networking,,"$110,000"
1113,Amazon,"San Francisco, C",| 3/5/20,L6,Product,,"$345,000"
1114,Facebook,"Menlo Park, C",| 3/4/20,L4 Product Manager,Enterprise,,"$190,000"
1115,Walmart Labs,"Toronto, ON, Canad",| 3/4/20,Group,Full Stack,,"$134,000"
1116,Bose,"Framingham, M",| 3/4/20,Senior,Full Stack,,"$135,000"
1117,Box,"Redwood City, C",| 3/3/20,Staff Product Manager,Product,,"$400,000"
1118,Nokia,"Raleigh, N",| 3/3/20,300-9,Networking,,"$120,000"
1119,Bose,"Boston, M",| 3/3/20,L2,ML / AI,,"$100,000"
1120,Bose,"Boston, M",| 3/3/20,Product Manager (L3),"Connected Hardware (Cloud, Mobile, and Firmware)",,"$134,000"
1121,Wayfair,"Boston, M",| 3/3/20,L5,"platforms, marketing",,"$300,000"
1122,Walmart,"New York, N",| 3/3/20,E5,Web Development (Front-End),,"$185,000"
1123,Workday,"Pleasanton, C",| 3/3/20,P3,Web Development (Front-End),,"$180,000"
1124,Uber,"New York, N",| 3/3/20,3,Full Stack,,"$180,000"
1125,Amazon,"Seattle, W",| 3/3/20,L5,Operations,,"$181,000"
1126,Sonos,"Seattle, W",| 3/2/20,2,Full Stack,,"$99,000"
1127,Microsoft,"Sunnyvale, C",| 3/2/20,61,MacOS,,"$200,000"
1128,IBM,"Dallas, T",| 3/2/20,10,Cloud,,"$187,000"
1129,Salesforce,"Boston, M",| 3/2/20,Senior Product Manager,API Development (Back-End),,"$279,000"
1130,Amazon,"San Francisco, C",| 3/2/20,L6,Product Management,,"$160,000"
1131,Google,"San Francisco, C",| 3/1/20,Senior Director,Full Stack,,"$300,000"
1132,Xandr,"New York, N",| 3/1/20,Product Manager 1,Product,,"$120,000"
1133,IBM,"Washington, D",| 3/1/20,Band 8,Security,,"$165,000"
1134,Amazon,"Seattle, W",| 3/1/20,L6,ML / AI,,"$211,000"
1135,Amazon,"Seattle, W",| 3/1/20,L6,Payments,,"$260,000"
1136,Zynga,"London, EN, United Kingdo",| 3/1/20,Director,Mobile (iOS + Android),,"$275,000"
1137,Microsoft,"Redmond, WA", 2/29/20,60,Web Development (Front-End),,"$140,000"
1138,Facebook,"Redmond, WA", 2/28/20,L5 Product Manager,ML / AI,,"$325,000"
1139,Yahoo,"Sunnyvale, CA", 2/28/20,IC4,Advertising,,"$180,000"
1140,Citi,"New York, NY", 2/28/20,C12,Full Stack,,"$101,000"
1141,Google,"New York, NY", 2/28/20,L4,Full Stack,,"$230,000"
1142,JPMorgan Chase,"Jersey City, NJ", 2/28/20,Vice President,Site Reliability (SRE),,"$194,000"
1143,Nike,"Beaverton, OR", 2/27/20,U,iOS,,"$150,000"
1144,Microsoft,"Redmond, WA", 2/27/20,62,Compliance,,"$173,000"
1145,Wayfair,"Boston, MA", 2/27/20,L2,Full Stack,,"$104,000"
1146,Amazon,"Seattle, WA", 2/27/20,L6,Product manager,,"$260,000"
1147,Salesforce,"San Francisco, CA", 2/27/20,Senior Product Manager,Web Development (Front-End),,"$220,000"
1148,Startup,"Stockholm, ST, Sweden", 2/27/20,Product Manager,Product,,"$70,000"
1149,CBS Interactive,"San Francisco, CA", 2/27/20,2,Mobile (iOS + Android),,"$85,000"
1150,Wayfair,"Boston, MA", 2/27/20,L1,Web Development (Front-End),,"$73,000"
1151,Wayfair,"Boston, MA", 2/27/20,L1,Distributed Systems (Back-End),,"$73,000"
1152,Amazon,"Seattle, WA", 2/26/20,L6,AWS,,"$200,000"
1153,TripAdvisor,"Boston, MA", 2/26/20,Senior,Web Development (Front-End),,"$189,000"
1154,Amazon,"Vancouver, BC, Canada", 2/26/20,L6,Web Development (Front-End),,"$153,000"
1155,Amazon,"Bangalore, KA, India", 2/26/20,L7,Full Stack,,"$227,000"
1156,Amazon,"Hyderabad, TS, India", 2/26/20,L6,Full Stack,,"$70,000"
1157,Facebook,"Menlo Park, CA", 2/25/20,M2,Full Stack,,"$800,000"
1158,Expedia,"Seattle, WA", 2/25/20,O,Full Stack,,"$358,000"
1159,Oracle,"Seattle, WA", 2/25/20,IC-4,Networking,,"$250,000"
1160,Uber,"San Francisco, CA", 2/25/20,L5B,ML / AI,,"$448,000"
1161,Facebook,"Menlo Park, CA", 2/25/20,L6 Product Manager,ML / AI,,"$535,000"
1162,Microsoft,"San Francisco, CA", 2/25/20,65,Mobile (iOS + Android),,"$412,000"
1163,Indeed,"Singapore, SG, Singapore", 2/25/20,4,Full Stack,,"$260,000"
1164,Appdynamics,"San Francisco, CA", 2/24/20,Sr product manager,APM,,"$220,000"
1165,PayPal,"San Jose, CA", 2/23/20,T25,Security,,"$265,000"
1166,oracle,"Seattle, WA", 2/23/20,L4,product manager,,"$320,000"
1167,Salesforce,"San Francisco, CA", 2/23/20,Senior Director,other,,"$400,000"
1168,Snap,"Los Angeles, CA", 2/23/20,L5,Full Stack,,"$560,000"
1169,Amazon,"Hyderabad, TS, India", 2/23/20,L6,Full Stack,,"$84,000"
1170,Amazon,"London, EN, United Kingdom", 2/22/20,L6,Full Stack,,"$152,000"
1171,Microsoft,"Vancouver, BC, Canada", 2/22/20,64,Full Stack,,"$175,000"
1172,Microsoft,"Bellevue, WA", 2/22/20,62,Full Stack,,"$150,000"
1173,Flipkart,"Bengaluru, KA, India", 2/22/20,Senior Product Manager,UI/UX,,"$177,000"
1174,Microsoft,"Redmond, WA", 2/21/20,64,ML / AI,,"$202,000"
1175,Amazon,"Portland, OR", 2/21/20,L6,PM,,"$245,000"
1176,Microsoft,"Seattle, WA", 2/21/20,62,Identity,,"$194,000"
1177,SAP,"Reston, VA", 2/21/20,T3,Product Management,,"$130,000"
1178,Facebook,"Menlo Park, CA", 2/20/20,M2,Web Development (Front-End),,"$500,000"
1179,IBM,"San Francisco, CA", 2/20/20,9,ML / AI,,"$176,000"
1180,Amazon,"Seattle, WA", 2/19/20,L6,iOS,,"$210,000"
1181,PayPal,"San Jose, CA", 2/19/20,T24,Product,,"$156,000"
1182,Microsoft,"Seattle, WA", 2/19/20,63,Full Stack,,"$197,000"
1183,Salesforce,"San Francisco, CA", 2/19/20,Director,Security,,"$338,000"
1184,Wayfair,"Boston, MA", 2/19/20,L3,Storefront,,"$135,000"
1185,Dell,"Hopkinton, MA", 2/19/20,I9,New Product Incubation,,"$183,000"
1186,Microsoft,"Hyderabad, AP, India", 2/18/20,62,Program Manager,,"$52,000"
1187,Microsoft,"Seattle, WA", 2/18/20,62,Full Stack,,"$168,000"
1188,Microsoft,"Seattle, WA", 2/18/20,60,Web Development (Front-End),,"$165,000"
1189,Amazon,"Seattle, WA", 2/17/20,L7,Networking,,"$400,000"
1190,Amazon,"Seattle, WA", 2/17/20,L6,ML / AI,,"$170,000"
1191,Microsoft,"Redmond, WA", 2/17/20,61,Languages,,"$190,000"
1192,Facebook,"Menlo Park, CA", 2/17/20,L6 Product Manager,Platforms,,"$600,000"
1193,Capital One,"Washington, DC", 2/17/20,Manager,Distributed Systems (Back-End),,"$144,000"
1194,Amazon,"Boston, MA", 2/17/20,L5,ML / AI,,"$160,000"
1195,Klarna,"Berlin, BE, Germany", 2/16/20,4,Web Development (Front-End),,"$87,000"
1196,Amazon,"Seattle, WA", 2/16/20,6,Last Mile,,"$216,000"
1197,Amazon,"Seattle, WA", 2/16/20,L7,Distributed Systems (Back-End),,"$400,000"
1198,Amazon,"Seattle, WA", 2/16/20,6,Networking,,"$180,000"
1199,Microsoft,"Seattle, WA", 2/15/20,64,Web Development (Front-End),,"$210,000"
1200,Adobe,"San Francisco, CA", 2/15/20,PM3,ML / AI,,"$259,000"
1201,Atlassian,"Sydney, NS, Australia", 2/15/20,P5,Web Development (Front-End),,"$135,000"
1202,Disney,"San Francisco, CA", 2/15/20,Sr. Director,ML / AI,,"$390,000"
1203,Oracle,"Bengaluru, KA, India", 2/15/20,L3,Networking,,"$32,000"
1204,Oscar Health,"New York, NY", 2/15/20,P2,API Development (Back-End),,"$250,000"
1205,Zynga,"San Francisco, CA", 2/14/20,Senior,Mobile (iOS + Android),,"$213,000"
1206,Amazon,"Seattle, WA", 2/14/20,L7,Web Development (Front-End),,"$300,000"
1207,Google,"San Francisco, CA", 2/14/20,L6,Cloud,,"$450,000"
1208,Rally Health,"San Francisco, CA", 2/14/20,Senior,Na,,"$194,000"
1209,Facebook,"San Francisco, CA", 2/14/20,L7 Product Manager,Networking,,"$682,000"
1210,Amazon,"Seattle, WA", 2/14/20,L6,hardware,,"$201,000"
1211,Microsoft,"Redmond, WA", 2/14/20,62,Web Development (Front-End),,"$169,000"
1212,Netflix,"Los Altos, CA", 2/14/20,Director,n/a,,"$840,000"
1213,Cisco,"San Jose, CA", 2/14/20,Director,PM,,"$430,000"
1214,Walmart Labs,"Sunnyvale, CA", 2/14/20,X4,API Development (Back-End),,"$185,000"
1215,Microsoft,"Seattle, WA", 2/13/20,63,Analytics/BI,,"$210,000"
1216,LinkedIn,"Sunnyvale, CA", 2/13/20,Associate Product Manager,ML / AI,,"$180,000"
1217,Cisco,"Austin, TX", 2/13/20,Grade 10,CX,,"$155,000"
1218,PayPal,"San Francisco, CA", 2/13/20,T27,Mobile (iOS + Android),,"$410,000"
1219,Microsoft,"Hyderabad, TS, India", 2/13/20,65,Full Stack,,"$175,000"
1220,Tenable,"Santa Clara, CA", 2/12/20,Principal,Site Reliability (SRE),,"$326,000"
1221,Amazon,"Seattle, WA", 2/12/20,6,Distributed Systems (Back-End),,"$158,000"
1222,pandora,"Oakland, CA", 2/12/20,senior product manager,ML / AI,,"$245,000"
1223,Microsoft,"Redmond, WA", 2/12/20,67,Product management,,"$391,000"
1224,Accenture,"Singapore, SG, Singapore", 2/12/20,8,Design,,"$136,000"
1225,Indeed,"Austin, TX", 2/11/20,L5,Full Stack,,"$380,000"
1226,GoDaddy,"Seattle, WA", 2/11/20,Senior Director,Full Stack,,"$450,000"
1227,Amazon,"Seattle, WA", 2/11/20,L6,Marketplace,,"$174,000"
1228,Amazon,"Seattle, WA", 2/11/20,L7,Ad,,"$220,000"
1229,Facebook,"Menlo Park, CA", 2/10/20,L6 Product Manager,General,,"$514,000"
1230,Nike,"Beaverton, OR", 2/10/20,Senior,API Development (Back-End),,"$183,000"
1231,Amazon,"Seattle, W",| 2/9/20,L6,Full Stack,,"$214,000"
1232,Peloton,"New York, N",| 2/8/20,Sr Manager,API Development (Back-End),,"$395,000"
1233,Google,"Mountain View, C",| 2/8/20,7,API Development (Back-End),,"$750,000"
1234,Pivotal,"Toronto, ON, Canad",| 2/8/20,P2,Full Stack,,"$110,000"
1235,Apple,"Cupertino, C",| 2/8/20,ICT4,Firmware,,"$250,000"
1236,Wayfair,"Boston, M",| 2/7/20,L1,Distributed Systems (Back-End),,"$75,000"
1237,T-Mobile,"Bellevue, W",| 2/7/20,Principal,Full Stack,,"$202,000"
1238,Microsoft,"Redmond, W",| 2/7/20,64,Web Development (Front-End),,"$255,000"
1239,BlackRock,"New York, N",| 2/7/20,Associate,Technical Product Manager,,"$130,000"
1240,Facebook,"Menlo Park, C",| 2/5/20,IC7,ML / AI,,"$518,000"
1241,Microsoft,"Redmond, W",| 2/5/20,62,Security,,"$190,000"
1242,Amazon,"Seattle, W",| 2/5/20,L6,ML / AI,,"$220,000"
1243,google,"San Francisco, C",| 2/4/20,Senior,ML / AI,,"$500,000"
1244,Facebook,"Menlo Park, C",| 2/4/20,D1,Web Development (Front-End),,"$1,300,000"
1245,Lyft,"San Francisco, C",| 2/4/20,K5,Product management,,"$445,000"
1246,Amazon,"Washington, D",| 2/4/20,L8,Full Stack,,"$620,000"
1247,Google,"Austin, T",| 2/3/20,L5,Full Stack,,"$294,000"
1248,Google,"Sunnyvale, C",| 2/3/20,L5,Full Stack,,"$290,000"
1249,bosch,"Stuttgart, BW, German",| 2/3/20,SL1,Mobile (iOS + Android),,"$250,000"
1250,Google,"Mountain View, C",| 2/2/20,L7,Product Management,,"$590,000"
1251,Amazon,"Seattle, W",| 2/2/20,L6,N/A,,"$225,000"
1252,Amazon,"Seattle, W",| 2/2/20,L6,iOS,,"$222,000"
1253,Square,"San Francisco, C",| 2/1/20,Level 7,Full Stack,,"$375,000"
1254,Accenture,"Minneapolis, M",| 2/1/20,Associate Manager,ML / AI,,"$131,000"
1255,Microsoft,"Seattle, W",| 2/1/20,65,Android,,"$300,000"
1256,Amazon,"San Francisco, C",| 2/1/20,L6,Product,,"$342,000"
1257,Microsoft,"Redmond, WA", 1/31/20,61,Developer Tools,,"$180,000"
1258,Redfin,"Seattle, WA", 1/31/20,PM I,Full Stack,,"$140,000"
1259,Microsoft,"Seattle, WA", 1/31/20,64,Application,,"$224,000"
1260,Apple,"Cupertino, CA", 1/31/20,ICT3,Analytics and Big data,,"$285,000"
1261,Microsoft,"Seattle, WA", 1/31/20,59,Security,,"$127,000"
1262,Facebook,"Menlo Park, CA", 1/31/20,E4,ML / AI,,"$250,000"
1263,Akamai,"Cambridge, MA", 1/30/20,Director,API Development (Back-End),,"$390,000"
1264,Google,"Mountain View, CA", 1/30/20,L3,APM Generalist,,"$168,000"
1265,HBO,"Seattle, WA", 1/30/20,Senior,Full Stack,,"$275,000"
1266,Microsoft,"Redmond, WA", 1/30/20,59,ML / AI,,"$194,000"
1267,Electronic Arts,"Orlando, FL", 1/29/20,24,Mobile (iOS + Android),,"$297,000"
1268,Visa,"Seattle, WA", 1/29/20,L5,Product Management,,"$236,000"
1269,Netflix,"Los Gatos, CA", 1/29/20,Senior Product Manager,ML / AI,,"$550,000"
1270,SAP,"San Ramon, CA", 1/29/20,T4,ML / AI,,"$181,000"
1271,Google,"Hyderabad, TS, India", 1/29/20,L5,Full Stack,,"$120,000"
1272,Google,"Hyderabad, TS, India", 1/28/20,5,Security,,"$125,000"
1273,Lucid Software,"Salt Lake City, UT", 1/28/20,Product Manager I,Web Development (Front-End),,"$100,000"
1274,Two Sigma,"New York, NY", 1/28/20,L4,Full Stack,,"$300,000"
1275,Microsoft,"Seattle, WA", 1/28/20,62,Full Stack,,"$169,000"
1276,Amazon,"Seattle, WA", 1/28/20,L7,Pricing,,"$315,000"
1277,Amazon,"Seattle, WA", 1/28/20,L6,iOS,,"$200,000"
1278,Amazon,"Seattle, WA", 1/28/20,L7,Voice,,"$350,000"
1279,Google,"Austin, TX", 1/28/20,L5,Cloud,,"$269,000"
1280,Salesforce,"Indianapolis, IN", 1/27/20,Product Manager,Data Platform,,"$160,000"
1281,Glassdoor,"Chicago, IL", 1/26/20,1,Web Development (Front-End),,"$153,000"
1282,Splunk,"San Jose, CA", 1/26/20,M5,Distributed Systems (Back-End),,"$430,000"
1283,Google,"Sunnyvale, CA", 1/26/20,L4,Security,,"$304,000"
1284,Amazon,"Seattle, WA", 1/26/20,L6,Full Stack,,"$250,000"
1285,Amazon,"Seattle, WA", 1/26/20,L7,PM,,"$281,000"
1286,Apple,"Cupertino, CA", 1/25/20,IC4,Web Development (Front-End),,"$150,000"
1287,MongoDB,"New York, NY", 1/25/20,L4,Distributed Systems (Back-End),,"$217,000"
1288,Facebook,"Menlo Park, CA", 1/25/20,Director,Full Stack,,"$990,000"
1289,Google,"Zurich, ZH, Switzerland", 1/25/20,L9,Web Development (Front-End),,"$1,600,000"
1290,LinkedIn,"Sunnyvale, CA", 1/25/20,IC3,Other,,"$260,000"
1291,Capital One,"Fairfax, VA", 1/24/20,Sr Product Manager,Security,,"$202,000"
1292,Zendesk,"San Francisco, CA", 1/24/20,Senior,Full Stack,,"$205,000"
1293,DoorDash,"San Francisco, CA", 1/23/20,P4,Mobile (iOS + Android),,"$325,000"
1294,Amazon,"Tokyo, TY, Japan", 1/23/20,L6,Mobile (iOS + Android),,"$180,000"
1295,Microsoft,"Redmond, WA", 1/23/20,61,Database,,"$220,000"
1296,Uber,"San Francisco, CA", 1/22/20,L5A,Full Stack,,"$320,000"
1297,Amazon,"Seattle, WA", 1/22/20,L6,Product,,"$237,000"
1298,Amazon,"Seattle, WA", 1/22/20,L6,Retail,,"$255,000"
1299,Amazon,"Seattle, WA", 1/22/20,L6,Mobile (iOS + Android),,"$210,000"
1300,Amazon,"Munich, BY, Germany", 1/21/20,L6,Retail,,"$140,000"
1301,Microsoft,"Redmond, WA", 1/21/20,59,Cloud,,"$210,000"
1302,MongoDB,"New York, NY", 1/21/20,L4,Distributed Systems (Back-End),,"$217,000"
1303,Cisco,"San Jose, CA", 1/20/20,L4,Associate,,"$75,000"
1304,Uber,"San Francisco, CA", 1/20/20,Senior Product Manager II,Full Stack,,"$470,000"
1305,Oracle,"Seattle, WA", 1/20/20,M5,Cloud,,"$800,000"
1306,Apple,"Cupertino, CA", 1/20/20,L4,Apple Pay,,"$240,000"
1307,Cloudflare,"San Francisco, CA", 1/19/20,Senior,Marketing,,"$215,000"
1308,Audible,"Newark, NJ", 1/19/20,L5,"Product Management, Internal Tools",,"$170,000"
1309,Facebook,"Menlo Park, CA", 1/19/20,L5 Product Manager,generalist,,"$311,000"
1310,Cognizant,"New York, NY", 1/18/20,Manager,Hyperion,,"$105,000"
1311,Amazon,"Luxembourg, LU, Luxembourg", 1/17/20,L6,Product Management,,"$180,000"
1312,servicenow,"San Jose, CA", 1/17/20,l3,Full Stack,,"$230,000"
1313,Google,"Seattle, WA", 1/17/20,L6,Distributed Systems (Back-End),,"$460,000"
1314,Facebook,"Menlo Park, CA", 1/17/20,L5 Product Manager,Mobile (iOS + Android),,"$282,000"
1315,Facebook,"Menlo Park, CA", 1/17/20,L5 Product Manager,Mobile (iOS + Android),,"$282,000"
1316,Yelp,"San Francisco, CA", 1/17/20,IC2,Full Stack,,"$175,000"
1317,Microsoft,"Seattle, WA", 1/17/20,63,Distributed Systems (Back-End),,"$224,000"
1318,Workday,"Pleasanton, CA", 1/17/20,Associate Product Manager,Tools,,"$130,000"
1319,Amazon,"Seattle, WA", 1/16/20,L6,,,"$200,000"
1320,Facebook,"Menlo Park, CA", 1/16/20,IC4,,,"$216,000"
1321,Uber,"San Francisco, CA", 1/16/20,PM 2,Full Stack,,"$420,000"
1322,Oracle,"San Francisco, CA", 1/16/20,M4,NO,,"$250,000"
1323,Microsoft,"Bellevue, WA", 1/15/20,64,Office,,"$225,000"
1324,Deloitte,"Denver, CO", 1/15/20,Manager,Salesforce,,"$200,000"
1325,Huawei,"Madrid, MD, Spain", 1/15/20,L4,Networking,,"$95,000"
1326,Flipkart,"Bangalore, KA, India", 1/15/20,12,Web Development (Front-End),,"$100,000"
1327,Broadcom,"San Jose, CA", 1/14/20,6,Security,,"$580,000"
1328,Microsoft,"Redmond, WA", 1/14/20,65,Distributed Systems (Back-End),,"$265,000"
1329,IBM,"Boston, MA", 1/14/20,Associate Offering Manager,DevOps,,"$98,000"
1330,Microsoft,"Seattle, WA", 1/14/20,65,Full Stack,,"$301,000"
1331,Airbnb,"San Francisco, CA", 1/13/20,L4,Full Stack,,"$330,000"
1332,Microsoft,"Seattle, WA", 1/13/20,65,Developer Tools,,"$274,000"
1333,Two Sigma,"New York, NY", 1/13/20,L3,Full Stack,,"$225,000"
1334,Nerdwallet,"San Francisco, CA", 1/12/20,Senio,Other,,"$185,000"
1335,eBay,"San Jose, CA", 1/12/20,26,Full Stack,,"$247,000"
1336,Startup,"San Mateo, CA", 1/11/20,Senior,Web Development (Front-End),,"$200,000"
1337,Facebook,"Menlo Park, CA", 1/11/20,L7 Product Manager,Full Stack,,"$500,000"
1338,Samsung Electronics America,"Mountain View, CA", 1/10/20,Senior,Product,,"$260,000"
1339,Amazon,"Seattle, WA", 1/10/20,L6,Retail,,"$225,000"
1340,Uber,"Seattle, WA", 1/10/20,3,Full Stack,,"$161,000"
1341,Twitter,"San Francisco, CA", 1/10/20,PM II,Security,,"$253,000"
1342,Oscar Health,"New York, NY", 1/10/20,Senior,DevOps,,"$190,000"
1343,Amazon,"Seattle, W",| 1/9/20,L6,AI,,"$300,000"
